No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
3045	4	2485	131.95	131.95	0.0030840586747561093	0.375	0.03363626757308587	0.1
3046	1	141	132.05	132.08	0.026577372516784305	0.15	0.15288765580161817	0.06
3047	0	142	132.05	132.09	0.03322171564598038	0.05	0.19110956975202273	0.06
3048	2	144	132.05	132.06	0.01993302938758823	0.3	0.11466574185121364	0.08
3049	4	2488	132.1	132.1	0.0030840586747561093	0.125	0.03363626757308587	0.04
3050	4	2487	132.05	132.05	0.006644343129196076	0.375	0.03822191395040454	0.1
3051	3	132	132.05	132.07	0.013288686258392152	0.4	0.07644382790080909	0.11
3052	4	2489	132.15	132.15	0.0030840586747561093	0.25	0.03363626757308587	0.07
3053	4	2490	132.2	132.2	0.0030840586747561093	0.375	0.03363626757308587	0.1
3054	4	2491	132.25	132.25	0.0030840586747561093	0.25	0.03363626757308587	0.07
3055	4	2492	132.3	132.3	0.0030840586747561093	0.375	0.03363626757308587	0.1
3056	4	2493	132.35	132.35	0.0030840586747561093	0.375	0.03363626757308587	0.1
3057	1	142	132.45	132.46	0.019465134166650532	0.15	0.1437270928066459	0.04
3058	3	133	132.45	132.45	0.009732567083325266	0.2	0.07186354640332294	0.05
3059	4	2494	132.4	132.4	0.0030840586747561093	0.5	0.03363626757308587	0.13
3060	2	145	132.45	132.47	0.0145988506249879	0.3	0.10779531960498441	0.1
3061	4	2495	132.5	132.5	0.0030840586747561093	0.25	0.03363626757308587	0.07
3062	4	2496	132.55	132.55	0.0030840586747561093	0.25	0.03363626757308587	0.07
3063	4	2497	132.6	132.6	0.0030840586747561093	0.125	0.03363626757308587	0.04
3064	4	2498	132.65	132.65	0.0030840586747561093	0.375	0.03363626757308587	0.1
3065	4	2500	132.75	132.75	0.0030840586747561093	0.125	0.03363626757308587	0.04
3066	4	2499	132.7	132.7	0.0030840586747561093	0.375	0.03363626757308587	0.1
3067	4	2501	132.8	132.8	0.0030840586747561093	0.125	0.03363626757308587	0.04
3068	4	2502	132.85	132.85	0.0030840586747561093	0.5	0.03363626757308587	0.13
3069	4	2504	132.95	132.95	0.0030840586747561093	0.125	0.03363626757308587	0.04
3070	4	2503	132.9	132.9	0.0030840586747561093	0.375	0.03363626757308587	0.1
3071	4	2506	133.05	133.05	0.0030840586747561093	0.125	0.03363626757308587	0.04
3072	4	2505	133.0	133.0	0.0030840586747561093	0.375	0.03363626757308587	0.1
3073	4	2507	133.1	133.1	0.0030840586747561093	0.5	0.03363626757308587	0.13
3074	4	2509	133.2	133.2	0.0030840586747561093	0.125	0.03363626757308587	0.04
3075	4	2508	133.15	133.15	0.0030840586747561093	0.375	0.03363626757308587	0.1
3076	4	2510	133.25	133.25	0.0030840586747561093	0.5	0.03363626757308587	0.13
3077	4	2511	133.3	133.3	0.0030840586747561093	0.5	0.03363626757308587	0.13
3078	4	2513	133.4	133.4	0.0030840586747561093	0.125	0.03363626757308587	0.04
3079	4	2512	133.35	133.35	0.0030840586747561093	0.375	0.03363626757308587	0.1
3080	4	2514	133.45	133.45	0.0030840586747561093	0.375	0.03363626757308587	0.1
3081	4	2515	133.5	133.5	0.0030840586747561093	0.25	0.03363626757308587	0.07
3082	4	2516	133.55	133.55	0.0030840586747561093	0.375	0.03363626757308587	0.1
3083	4	2517	133.6	133.6	0.0030840586747561093	0.25	0.03363626757308587	0.07
3084	4	2518	133.65	133.65	0.0030840586747561093	0.25	0.03363626757308587	0.07
3085	4	2519	133.7	133.7	0.0030840586747561093	0.5	0.03363626757308587	0.13
3086	4	2520	133.75	133.75	0.0030840586747561093	0.5	0.03363626757308587	0.13
3087	4	2521	133.8	133.8	0.0030840586747561093	0.375	0.03363626757308587	0.1
3088	4	2522	133.85	133.85	0.0030840586747561093	0.5	0.03363626757308587	0.13
3089	4	2523	133.9	133.9	0.0030840586747561093	0.5	0.03363626757308587	0.13
3090	4	2524	133.95	133.95	0.0030840586747561093	0.5	0.03363626757308587	0.13
3091	4	2526	134.05	134.05	0.0030840586747561093	0.125	0.03363626757308587	0.04
3092	4	2525	134.0	134.0	0.0030840586747561093	0.375	0.03363626757308587	0.1
3093	4	2527	134.1	134.1	0.0030840586747561093	0.25	0.03363626757308587	0.07
3094	4	2528	134.15	134.15	0.0030840586747561093	0.375	0.03363626757308587	0.1
3095	4	2529	134.2	134.2	0.0030840586747561093	0.375	0.03363626757308587	0.1
3096	4	2531	134.3	134.3	0.0030840586747561093	0.125	0.03363626757308587	0.04
3097	4	2530	134.25	134.25	0.0030840586747561093	0.5	0.03363626757308587	0.13
3098	4	2532	134.35	134.35	0.0030840586747561093	0.375	0.03363626757308587	0.1
3099	4	2533	134.4	134.4	0.0030840586747561093	0.25	0.03363626757308587	0.07
3100	4	2534	134.45	134.45	0.0030840586747561093	0.5	0.03363626757308587	0.13
3101	4	2535	134.55	134.55	0.0030840586747561093	0.125	0.03363626757308587	0.04
3102	0	143	134.6	134.61	0.019880215804834504	0.025	0.17392571795662684	0.02
3103	4	2536	134.6	134.6	0.003976043160966901	0.25	0.03478514359132537	0.07
3104	4	2537	134.65	134.65	0.0030840586747561093	0.125	0.03363626757308587	0.04
3105	4	2538	134.7	134.7	0.0030840586747561093	0.25	0.03363626757308587	0.07
3106	4	2539	134.75	134.75	0.0030840586747561093	0.125	0.03363626757308587	0.04
