sysTime 	ACTION 	ChannelUsed 	TransJob 	CPU 	RunningJob 	ActionQos 
35960	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
35970	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
35980	1	-1.4210854715202004e-14	0	0.10000000000000003	1	2156.09286772366
35990	1	-1.4210854715202004e-14	0	0.10000000000000003	1	2156.09286772366
36000	1	20.75187496394218	1	0.10000000000000003	1	2156.09286772366
36010	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2156.09286772366
36020	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2156.09286772366
36030	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
36040	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
36050	1	20.75187496394218	1	2.7755575615628914e-17	0	3716.226829519546
36060	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36070	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36080	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36090	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36100	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
36110	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36120	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36130	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
36140	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
36150	1	20.75187496394218	1	2.7755575615628914e-17	0	3716.226829519546
36160	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36170	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36180	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36190	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
36200	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
36210	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36220	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36230	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36240	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36250	1	20.75187496394218	1	0.20000000000000004	2	3716.226829519546
36260	1	-1.4210854715202004e-14	0	0.30000000000000004	3	3716.226829519546
36270	1	-1.4210854715202004e-14	0	0.30000000000000004	3	3716.226829519546
36280	1	-1.4210854715202004e-14	0	0.30000000000000004	3	3716.226829519546
36290	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36300	1	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
36310	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36320	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36330	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36340	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36350	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
36360	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36370	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36380	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36390	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
36400	1	20.75187496394218	1	0.10000000000000003	1	14864.907318078183
36410	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36420	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36430	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36440	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36450	1	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
36460	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36470	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36480	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36490	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
